id_partie,status,joueur_depart,joueur_gagnant,rows,cols,confiance,signature
61466,terminee,R,Y,9,9,1,63564755654443233744557745533776671166669785447188811191991933399888
61465,terminee,R,R,9,9,1,455544565668774865668484882813233
61464,terminee,R,Y,9,9,1,444466655576355665645655684448499912198828988211228299911221382777
61463,terminee,R,R,9,9,1,456566644553362
61462,terminee,R,Y,9,9,1,74554455556846666472222216246177144211555411126217776779888888889999999933
61461,terminee,R,Y,9,9,1,534765646653757462
61460,terminee,R,Y,9,9,1,4456444664557632575635648633334353
61459,terminee,R,R,9,9,1,644665554544546522244556666597264292227772119911191191918988878
61458,terminee,R,Y,9,9,1,4654456646576544565586466455232222242288182888191119997198989933191133
61457,terminee,R,Y,9,9,1,46534544442655556626333264544553322333222666999999991111111918188888882777787777
61456,terminee,R,R,9,9,1,655555555666777767766377233333336536788888889444422224422444291999991188299111111
61440,terminee,R,R,9,9,1,5356556656386895665333359212298889962512821133122231188689977199177
61439,terminee,R,R,9,9,1,545455466684864545544885566463662992777
61438,terminee,R,R,9,9,1,4456565565464432264554254228682187968198991822333
61437,terminee,R,Y,9,9,1,456654546655788885446486644855885664877713123992911233
61436,terminee,R,R,9,9,1,567664456557664454475527774425622172267886254922878888333
61435,terminee,R,R,9,9,1,64664664654233326655555325333355226222988899839992888999444441881177777777711
61434,terminee,R,R,9,9,1,4757445555362
61433,terminee,R,R,9,9,1,54645645567868464458856454429138855822868616929991999221333
61432,terminee,R,R,9,9,1,3574645444565566644558548866888488656778312113313331121139777
61431,terminee,R,Y,9,9,1,4764666453466445535555758688622152488284888226122133
61430,terminee,R,R,9,9,1,33476556556633526777726228662177725265179988888
61429,terminee,R,R,9,9,1,6353666555748
61428,terminee,R,Y,9,9,1,765746665455235443646332453566773354737756377888888888911121122221449991122199
61427,terminee,R,R,9,9,1,546664544565665587828885133132336155777
61426,terminee,R,Y,9,9,1,73676645458956578776655899
61425,terminee,R,R,9,9,1,4446565544528534355448588666686621243335699389933388929987111
61424,terminee,R,R,9,9,1,635556476544363346566735377949445693345536191911199111991422222
61423,terminee,R,Y,9,9,1,444646545666664455235558988964859488222226959982282111811111919933333333
61422,terminee,R,R,9,9,1,5477566644554
61421,terminee,R,Y,9,9,1,375445555648977866
61420,terminee,R,R,9,9,1,5745554554362
61419,terminee,R,R,9,9,1,47466666555359853632266533244
61418,terminee,R,R,9,9,1,5747636645444774686647777369679921343192122
61417,terminee,R,R,9,9,1,547568464544587885667764776866554542777133563331888333411132221122112999999822999
61416,terminee,R,R,9,9,1,65674664554754665455744777524977527114666191911111889999998222222288883333333
61415,terminee,R,R,9,9,1,464356656557667894445455484665988888524629212291229299291111181198333
61414,terminee,R,R,9,9,1,6554664456477
61413,terminee,R,R,9,9,1,67356455544366788
61412,terminee,R,R,9,9,1,5744634545355366687744665955633
61411,terminee,R,R,9,9,1,6335542642445515363
61410,terminee,R,Y,9,9,1,5644545554424244522522656566668886846198289922117333
61409,terminee,R,R,9,9,1,74466535553766744
61408,nulle,R,,9,9,1,634765454466476774555754665574465633333779933311111111197999999888282288822882222
61407,terminee,R,Y,9,9,1,654444455665655454554497776616766292777222828881882333
61406,terminee,R,Y,9,9,1,43334644551655663514455366
61405,terminee,R,Y,9,9,1,3466455665343345545415661446225663
61404,terminee,R,Y,9,9,1,45644446446665555656556654411118888888118119198777777777999999233332
61403,terminee,R,R,9,9,1,7457686466713776688873774462248888664442478222221293355
61402,terminee,R,Y,9,9,1,764744565665744585566242989644221256998225761333
61401,terminee,R,R,9,9,1,747655454665546766445556477
61400,terminee,R,Y,9,9,1,6344574464544675657556639775674699458829923333
61399,terminee,R,R,9,9,1,767646655577645454447
61398,terminee,R,R,9,9,1,7567666446554589576447799557765233644462574719292229993322988888888211111111333
61397,terminee,R,R,9,9,1,546755656647544564767722265474459252224997771111111119999996622833888
61396,terminee,R,R,9,9,1,666466565445458756655885777522262222444447728811112777188889111193333
61395,terminee,R,R,9,9,1,65356455556646665566534334433114444333997891191119119998888889822222877
61394,terminee,R,Y,9,9,1,54534464553687433122
61393,terminee,R,Y,9,9,1,6345664555834436349775899551255747
61392,terminee,R,R,9,9,1,4545666466433466535335545589834433645388868999998891191189222112222
61391,terminee,R,R,9,9,1,756644555466371255424224164665562422461198919919121159928993333
61390,terminee,R,Y,9,9,1,46355546657554343363
61389,terminee,R,R,9,9,1,664365645455665323324344562
61388,nulle,R,,9,9,1,673456665545333446445564544513311331531111667777777197968922299992299282288888828
61387,nulle,R,,9,9,1,534556665663553644345343433454546669791199997777779991773228881122888881122812122
61386,terminee,R,R,9,9,1,4675664564543
61385,terminee,R,R,9,9,1,4673465665445574777
61384,terminee,R,R,9,9,1,576664566545575955697996777697799447512628882291444
61383,terminee,R,R,9,9,1,733464445852175575255477233
61382,terminee,R,R,9,9,1,44454564565465244585588886566989133
61381,terminee,R,R,9,9,1,6535644455473466333
61380,terminee,R,R,9,9,1,44555454466615465222445566665229227777462219811118888883777
61379,terminee,R,R,9,9,1,6674444465893684468863336777137677443387833671188111222222212211899
61378,terminee,R,R,9,9,1,365455666445544988465869899655698888564449911111111182222222229937333
61377,terminee,R,Y,9,9,1,4676645574865546233756675455462334489988
61376,terminee,R,R,9,9,1,6555446456644576655442624221566145221228877928777
61375,terminee,R,R,9,9,1,435346445565566546343388854365566883388836891219111991414911997777797779222
61374,terminee,R,R,9,9,1,6545556455466446848644566996885993533432222189888222933191189931111221777
61373,terminee,R,Y,9,9,1,354465563533566312226655263321588662882888154444
61372,terminee,R,Y,9,9,1,6657544655637544466212522855167542891133
61371,terminee,R,Y,9,9,1,56354264656652322544334633424455658256776412229333
61370,terminee,R,R,9,9,1,773555555522417337374324442
61369,terminee,R,R,9,9,1,5456556666433
61368,terminee,R,R,9,9,1,4467455645574427766
61367,terminee,R,R,9,9,1,45535455544763633344766
61366,terminee,R,R,9,9,1,7663554445775667362
61365,terminee,R,R,9,9,1,75464454676545554452222219812212485529767
61364,terminee,R,Y,9,9,1,34764545553473533447573775234594838218853919774188888119997991191166
61363,terminee,R,Y,9,9,1,655654446526246565566225522244444622999999999111111111873333
61362,terminee,R,Y,9,9,1,56756555557666677677475652944492888844422146177922498889
61361,terminee,R,R,9,9,1,744756445476556
61360,terminee,R,R,9,9,1,6564545447557752344777554667667466215111614719999321222129929129988
61359,terminee,R,Y,9,9,1,337566545455464664577746333577356651111996111773341749999943822282222221998888
61358,terminee,R,R,9,9,1,4634646646251
61357,terminee,R,R,9,9,1,655756455464566742496944777
61356,terminee,R,Y,9,9,1,6656556665274355587777772322263373321171566531139211122999991398889988
61355,nulle,R,,9,9,1,633566556677524444753347596363355466774477593999994993222222111111117122888888888
61354,terminee,R,Y,9,9,1,66456645446557
61353,terminee,R,Y,9,9,1,365565655656556324233262662332132573777744
61352,nulle,R,,9,9,1,466556656445844555665566988988188222222444488222399993311111133399333911777777777
61351,terminee,R,Y,9,9,1,743746556454757446
61350,terminee,R,Y,9,9,1,443565463552443365212466325888877443565569833688469899839277777799997222
61349,terminee,R,R,9,9,1,633455655487421666454485886248522645491889112225111997291962333
61348,terminee,R,R,9,9,1,44754456566565544544554116661863291128233
61347,terminee,R,Y,9,9,1,4374465545355374544553773333172493888899877888499997875992121121112221212666
61346,terminee,R,Y,9,9,1,766644465554566455626652218577887744772211811477882115422121888333
61345,terminee,R,R,9,9,1,7536644664553
61344,terminee,R,Y,9,9,1,755646544565564665665513111833888683398818118332441134499977
61343,terminee,R,R,9,9,1,33575642553897788575579799866
61342,terminee,R,R,9,9,1,45564566554484455889948885845841181111999199119222777
61341,terminee,R,Y,9,9,1,66656466463433434664335555545543451888188113311188891199999977777778222229977222
61340,terminee,R,R,9,9,1,4354466645575655634463335635965333644498788112222
61339,terminee,R,R,9,9,1,655564664452334225248645552282422944889988696166859991191189811177133
61338,terminee,R,R,9,9,1,6536544554634336445585633
61337,terminee,R,R,9,9,1,4553565565655377367766665361121911193138333779997177919929222222288
61336,terminee,R,Y,9,9,1,576666545577454744467554
61335,terminee,R,R,9,9,1,4645556644587768858624655588296166228444245829989911192219929111177
61334,nulle,R,,9,9,1,575554655644476674767764455774766651314111133333333111222222922299988888999998888
61333,terminee,R,R,9,9,1,346456664535562
61332,terminee,R,R,9,9,1,46364544655657877
61331,terminee,R,Y,9,9,1,546554654566475665665577944947779944262211379771113333
61330,terminee,R,R,9,9,1,366756666657755524344
61329,terminee,R,Y,9,9,1,3453566655463646
61328,terminee,R,R,9,9,1,55534554454733337377355788777537388989889444414291999828129229666
61327,terminee,R,Y,9,9,1,5543456756344733554336771454171176666571776564433111199399999922988888
61326,terminee,R,Y,9,9,1,37476546447635566547
61325,terminee,R,R,9,9,1,5555555545362
61324,terminee,R,R,9,9,1,4634525644556655595876698885668288199826182991224449133
61323,terminee,R,Y,9,9,1,375464445465775532337375465444319225777222
61322,terminee,R,R,9,9,1,65435454446776557664544756554166777716711111119988288888899999892222292223333
61321,terminee,R,Y,9,9,1,764666445577234434233358622554436258955663
61320,terminee,R,R,9,9,1,457644464456667753557
61319,terminee,R,R,9,9,1,547468456677756554464544577331232966775669995947911228812122133
61318,terminee,R,Y,9,9,1,7553464655663436453345546422944333
61317,terminee,R,R,9,9,1,437565655544664478647785876443516688827878775451168111111222222332999
61316,terminee,R,R,9,9,1,744645345536522
61315,terminee,R,Y,9,9,1,434445645463663514436685228988938555133589117777
61314,terminee,R,R,9,9,1,5644446664233323622643334226443522627377769977779799999981188881855
61313,terminee,R,Y,9,9,1,55656466455442626466785331
61312,terminee,R,R,9,9,1,564645544566546623252214133
61311,terminee,R,R,9,9,1,645464454466576666445775575563542122222222799113191199118999888
61310,terminee,R,R,9,9,1,66754556664389854458445898829155426222594628221824633698399111333
61309,terminee,R,R,9,9,1,5334555655463661242
61308,terminee,R,R,9,9,1,6563666656445355433
61307,terminee,R,R,9,9,1,7663445456554
61306,terminee,R,Y,9,9,1,476653556544432337445577455347837666
61305,terminee,R,Y,9,9,1,74756666555847645893237888557644326722386582333868133779917222915211111199
61304,terminee,R,Y,9,9,1,755546454467468656677757967556446881212222211122151199442797999991338888
61303,terminee,R,R,9,9,1,7436645656557667353337732232167795566911973229752591222113119199944
61302,terminee,R,Y,9,9,1,446545544566658662526451422455412212216611218897197779
61301,terminee,R,R,9,9,1,644554555564452244514549828891211211212822118986633
61300,terminee,R,R,9,9,1,67764464538533557443657775554136694432234135667
61299,terminee,R,Y,9,9,1,4565666556958798879926316885775338353363388629977715138997711112241219222244
61298,terminee,R,R,9,9,1,5454464466666644557
61297,terminee,R,R,9,9,1,7566644554576327747
61296,terminee,R,Y,9,9,1,5433464654554331585366697543345988438858438991988222999966667777
61295,terminee,R,R,9,9,1,74445454446867667555767765655657613333397799111141411999832193339222222292888
61294,terminee,R,R,9,9,1,43764666554467233555447565566449999695477777997333339222922882311111111182288
61293,terminee,R,Y,9,9,1,563742665674556773445988
61292,terminee,R,R,9,9,1,6575666455432644456872526777742455428852422888778
61291,terminee,R,R,9,9,1,64766555557862368585596688444465122211262277717314477421417112999
61290,terminee,R,R,9,9,1,564544455544557776476676236665772218865124247922121792988
61289,terminee,R,R,9,9,1,744446666473555
61288,terminee,R,R,9,9,1,4464644556555255484486666942262598633822898519981222998989111111177
61287,terminee,R,R,9,9,1,5455644644538776665564877
61286,nulle,R,,9,9,1,565666665545444445546623522222234435622977779997779999937733111131111138888888883
61285,terminee,R,R,9,9,1,5566656555748
61284,terminee,R,Y,9,9,1,7643445555344336575341336777443171134222
61283,terminee,R,Y,9,9,1,75534646543466558777344673366355499997747654333657888888991122222288222999
61282,terminee,R,R,9,9,1,777444445656626316323575546
61281,terminee,R,R,9,9,1,343545455244224675562666622657333
61280,terminee,R,Y,9,9,1,45756655547754984511444457762333333511438888
61279,terminee,R,R,9,9,1,6465666656445444466233553555445999929222222988888881838291777
61278,terminee,R,Y,9,9,1,3654556455438366433446566584411356453138188811113168889922222222299999997777
61277,terminee,R,R,9,9,1,6764445545665478756486577445545131116677888
61276,terminee,R,R,9,9,1,66565464654566557877557777744566744919999999144111111312222222229888888883333
61275,terminee,R,Y,9,9,1,5365556547443423223443355445533439779222777799799972291119112111881666
61274,terminee,R,R,9,9,1,645454465526485244556425866666548822222889898827779993333
61273,terminee,R,Y,9,9,1,65774656558964754988776694455477
61272,terminee,R,R,9,9,1,65546545665441226246565564412215112216144122989988889891888999933
61271,terminee,R,R,9,9,1,5656645564454554664364655691213333331111311499999391499287888288777
61270,terminee,R,R,9,9,1,57456354556366344478753363455335397777988
61269,terminee,R,Y,9,9,1,5473545554443333374212535528347288948878577734227718828229919999911119116666
61268,terminee,R,Y,9,9,1,654466454556366335343345514366545411389111611917999888989993888877
61267,terminee,R,Y,9,9,1,54544455464857946587677856676477548888666115212222122221999871118799933333199333
61266,terminee,R,R,9,9,1,67644665574554623375667545566442333335992249993993498891777227711
61265,terminee,R,Y,9,9,1,44656445575544577676646654455111111111827769627999933232
61264,terminee,R,R,9,9,1,643446656655455665556569933393339931118119931997111444777447772222888
61263,nulle,R,,9,9,1,645444465578565866454485655668467788888323333933331121121122227177117999972297999
61262,terminee,R,R,9,9,1,653666465544553365778984933643122
61261,terminee,R,R,9,9,1,65664445644844886656688898822992242496222998999217771117771171771133355
61260,nulle,R,,9,9,1,457446664664774777766433553153555313354665713437991119999911192222298882228888288
61259,terminee,R,Y,9,9,1,653446665645443556651445115446658989988888991119111899987722223333
61258,terminee,R,R,9,9,1,6476456555432644259822168185566244268895995464882881121911929991177
61257,terminee,R,Y,9,9,1,654456664534755445465455486668121611883777
61256,terminee,R,Y,9,9,1,743345655544733554988387744375191866
61255,terminee,R,Y,9,9,1,7634555555567436677443366777334443653454766799999983888888111229998811111122
61254,terminee,R,R,9,9,1,5563474544655666448577764546655777396914731999912279231
61253,terminee,R,R,9,9,1,345455665644785368677887744
61252,terminee,R,R,9,9,1,74465665665342145455778
61251,terminee,R,R,9,9,1,546655565578686688858877289651125369129998332336392293113992213211144
